Format :             2																																																
Data set :           Main Set - As Loaded																																																
Original data file : C:\Users\sm3658\Desktop\test.txt										459.2565683
"Created on :         Wednesday, April 22, 2020"																																																

Time (*)             	FX Time (*)          	Channel              	Parametric 1         	Risetime             	Counts to Peak       	Counts               	Energy               	Duration             	Amplitude            	ASL                  	Threshold            	Average Frequency    	RMS(16)              	Reverberation Frequency 	Initiation Frequency 	Signal Strength      	Absolute Energy      	Partial Power 1      	Partial Power 2      	Partial Power 3      	Partial Power 4      	Frequency Centroid   	Peak Frequency       	Duration (FX)        	Amplitude (FX)       	Counts to Peak (FX)  	Counts (FX)          	Energy (FX)          	Absolute Energy (FX) 	Signal Strength (FX) 	Amplitude mV (FX)    	Risetime (FX)        	Rise Angle (FX)      	Decay Angle (FX)     	Average Frequency (FX) 	Reverberation Frequency (FX) 	Initiation Frequency (FX) 	Zero Crossings (FX)  	Zero Crossings Frequency (FX) 	Non Dimentional Amplitude (FX) 	FFT Amplitude (FX)   	FFT Peak Frequency (FX) 	FFT Width @10% (FX)  	FFT Width @30% (FX)  	FFT Crossings @30% (FX) 	Frequency Centroid (FX) 	Peak Frequency (FX)  	Peak Power (FX)     
498.3828253	498.382675	2	1.7087313	1888	94	101	62	1998	58	47	50	51	0.25635549	63	49	275274.69	6227.1924	62	15	22	0	300	156	812.40002	57.439064	3	44	1.9057312	2780.033	118955.05	0.74465162	19.6	1.1417305	0.053986825	54.160511	51.715439	153.06122	452	278.18808	5.0855765	15.301198	157.4707	457.76367	382.08008	22	352.51303	157.4707	49.509109
498.3846775	498.3845503	1	1.7062899	709	20	113	35	1950	63	41	45	58	0.12512589	74	28	158197.41	2587.5554	74	9	16	0	309	156	779	48.872093	8	18	0.81558532	527.8161	50908.535	0.27771842	296.79999	0.03364313	0.02071261	23.106546	20.738283	26.954178	395	253.53017	4.2496343	5.8904548	157.4707	478.51563	445.55664	22	321.42999	157.4707	41.217579
498.385825	498.3856775	2	1.7038484	38	4	142	68	1994	58	47	50	71	0.25635549	70	105	302581.34	7333.4927	48	24	27	0	313	190	804	58.090382	27	80	2.2111235	3826.2104	138017.52	0.8026368	186	0.25578216	0.078545041	99.502487	85.760521	145.16129	433	269.27859	4.6756382	20.496702	191.65039	438.23242	390.625	18	335.02414	191.65039	52.048279
498.452052	498.451916	2	1.7075106	309	20	100	60	1995	57	47	50	50	0.25635549	47	64	268427.44	5910.2495	51	18	30	0	303	156	800.40002	57.403393	27	47	1.8770216	2761.2095	117163	0.7415998	445.39999	0.09521459	0.11925454	58.720638	56.338028	60.619667	456	284.85757	5.0662451	16.564541	153.80859	422.36328	375.97656	16	312.34372	153.80859	50.198189
498.4793468	498.4791985	2	1.7056795	929	45	101	59	1963	57	47	50	51	0.25635549	54	48	264334.34	5723.5811	62	19	19	0	293	156	794.20001	54.65073	30	39	1.6597922	2148.0229	103603.63	0.54017764	561.40002	0.039870176	0.095903285	49.106018	38.659794	53.437836	430	270.71268	4.1408691	13.860994	157.4707	428.4668	393.06641	18	304.79718	157.4707	48.65049
498.5155018	498.5155018	2	1.7053744	1774	92	104	60	2000	57	47	50	52	0.25635549	53	51	268802.59	5945.915	45	26	29	0	341	151	104.6	50.197384	1	1	0.1250083	97.262466	7802.9727	0.32349619	104.4	0.00696199	1.3022791	9.5602293	0	9.5785437	55	262.90631	4.3365145	5.3390408	162.35352	549.31641	401.61133	29	341.95566	162.35352	40.363865
498.5838465	498.5837403	4	1.7078158	403	46	215	54	1999	57	46	45	108	0.21668142	105	114	239534.8	4766.7983	64	18	18	0	326	185	761.20001	50.115051	14	29	0.92249358	676.69092	57581.715	0.32044435	345.39999	0.041266777	0.03428584	38.09774	36.075035	40.532715	387	254.20389	4.2361059	7.8443818	170.89844	560.30273	377.19727	14	343.57803	170.89844	43.705776
498.5879363	498.5877868	2	1.7084261	1675	83	99	61	1991	57	47	50	50	0.25635549	50	49	271800.75	5937.7979	57	16	27	0	306	156	775	55.536388	13	29	1.6103913	2039.3512	100520.04	0.59816277	422	0.066710114	0.079699099	37.419353	45.325779	30.805687	450	290.32257	4.6117787	11.238539	157.4707	437.01172	397.94922	25	313.24615	157.4707	46.828796
498.6601548	498.6600045	2	1.7050691	1689	85	115	63	2000	57	47	50	58	0.25635549	96	50	282719.75	6364.9961	57	19	24	0	311	156	815	54.796715	31	35	1.6743329	2101.874	104511.24	0.54933316	652.79999	0.035693381	0.14273746	42.944786	24.660912	47.487743	450	276.07361	4.283812	14.022441	153.80859	426.02539	377.19727	18	336.93719	153.80859	48.751072
498.7173728	498.7173728	2	1.7017121	1083	75	130	65	1972	57	47	50	66	0.25635549	61	69	288706.91	6766.1509	54	23	22	0	337	151	461.60001	51.970135	1	2	0.56953877	438.68826	35550.402	0.39674062	434.79999	0.018515101	0.29184309	4.3327556	37.313435	2.2999079	263	284.87869	5.151432	11.291965	152.58789	441.89453	307.61719	4	354.59717	152.58789	46.869991
498.7383955	498.7382468	2	1.7062899	0	1	112	62	1999	57	47	50	56	0.25635549	55	1000	276522.16	6221.6587	56	15	29	0	300	166	813	57.112625	10	58	1.8943882	2707.8298	118247.02	0.71718496	149.60001	0.26186502	0.060366303	71.340714	72.354538	66.844917	478	293.97293	4.9309607	9.4279404	449.21875	474.85352	404.05273	37	320.82669	449.21875	45.302937
498.8197995	498.819692	2	1.7038484	964	53	109	62	1989	58	47	50	55	0.25635549	54	54	278373.5	6214.1968	61	17	22	0	299	156	767.79999	55.174423	3	35	1.6793394	2224.2607	104823.76	0.57374799	90.599998	0.27693486	0.038008887	45.584789	47.253395	33.112583	411	267.64783	4.202518	13.642253	191.65039	433.34961	397.94922	21	329.41858	191.65039	48.512321
498.8288543	498.828704	2	1.7038484	1313	74	109	61	2000	57	47	50	55	0.25635549	50	56	273273.91	5944.5371	42	19	38	0	312	449	793.79999	56.380341	19	54	1.8436965	2602.2793	115082.86	0.65919983	255.2	0.13359296	0.063592568	68.027214	64.983292	74.451408	503	316.83044	4.5469222	13.431234	451.66016	454.10156	391.8457	24	355.35651	451.66016	48.376919
498.8723308	498.8721968	4	1.7038484	1447	148	219	56	2000	57	46	45	110	0.21668142	128	102	247742.34	4980.8213	69	13	18	0	313	156	802.79999	53.881565	81	82	1.3780248	1438.5905	86015.805	0.49439985	795.59998	0.039769355	1.347164	102.1425	138.88889	101.80995	404	251.61934	4.6143169	11.326067	167.23633	518.79883	399.16992	15	314.80756	167.23633	46.896183
498.886102	498.8859695	2	1.7078158	1060	67	128	68	1989	57	47	50	64	0.25635549	65	63	300769.66	7056.9194	63	14	22	0	299	156	796	55.081524	29	42	1.8098824	2453.104	112972.2	0.5676443	529.59998	0.047437292	0.094096862	52.763821	48.798798	54.758308	400	251.25629	3.9996109	15.736992	92.773438	430.9082	389.4043	19	330.84302	92.773438	49.753036
498.8891438	498.8890015	2	1.7038484	1517	83	108	63	1992	57	47	50	54	0.25635549	52	54	282497.09	6291.8271	58	16	26	0	298	156	777.79999	55.081524	10	47	1.8334779	2545.6521	114445.02	0.5676443	190.39999	0.13128695	0.042775478	60.426846	62.989445	52.521008	424	272.56363	3.8578675	19.342726	153.80859	411.37695	358.88672	7	336.3212	153.80859	51.544956
498.9162695	498.9162695	2	1.7059847	599	35	120	63	1991	57	47	50	60	0.25635549	61	58	278620.56	6206.5908	53	22	25	0	337	151	0.80000001	52.168301	1	1	0.005681307	12.74928	354.62509	0.40589619	0.40000001	1.5262171	1.5262171	1250	0	2500	0	0	0.91566265	9.2905731	153.80859	426.02539	363.76953	11	380.16818	153.80859	45.175449
498.9463748	498.946226	2	1.7053744	204	10	109	63	1997	57	47	50	55	0.25635549	55	49	278815.75	6240.0415	64	14	22	0	294	92	814.59998	57.112625	16	42	1.8349154	2530.4617	114534.74	0.71718496	353.60001	0.11291059	0.086757205	51.559048	56.399132	45.248867	420	257.79523	5.1008005	12.539043	97.65625	454.10156	394.28711	31	321.34671	97.65625	47.779888
498.9674918	498.9673968	2	1.7072054	1089	44	93	59	1998	57	47	50	47	0.25635549	53	40	264444.16	5682.2041	48	17	35	0	313	156	761.40002	56.135651	20	21	1.4148703	1637.8862	88315.68	0.64088869	744.79999	0.043562774	1.0981475	27.580772	60.240963	26.852846	501	328.99921	5.5253229	7.9649043	155.0293	537.10938	422.36328	34	330.8031	155.0293	43.838211
499.006631	499.0064838	2	1.7062899	1195	58	93	61	1989	57	47	50	47	0.25940734	44	48	271117.56	5935.1509	49	18	33	0	335	151	633.20001	52.102745	3	4	0.91643095	815.81818	57203.285	0.40284434	623.40002	0.013893325	0.72381622	6.3171196	102.04082	4.8123198	392	309.53885	4.4592023	11.937825	152.58789	446.77734	316.16211	8	364.26993	152.58789	47.353104
499.0609018	499.0607645	2	1.7065951	835	50	105	61	1981	57	47	50	53	0.26245919	47	59	271184.66	5913.2598	47	22	30	0	306	156	793.79999	55.841187	39	46	1.7437016	2327.0007	108841.21	0.61952573	752.40002	0.040288921	0.63227427	57.949104	169.08212	51.834129	478	301.0834	4.518321	13.556766	155.0293	456.54297	397.94922	22	324.229	155.0293	48.457722
499.1120258	499.1118755	2	1.7053744	869	42	83	57	1997	57	47	50	42	0.26245919	36	48	254156.5	5191.1763	58	17	25	0	294	92	808.59998	55.926342	6	39	1.7537831	2305.2329	109470.5	0.62562943	106.6	0.28248385	0.044045806	48.23151	47.008549	56.285179	463	286.2973	4.6211896	13.210113	91.552734	462.64648	394.28711	24	368.72003	91.552734	48.232731
499.121045	499.121045	2	1.7056795	317	14	87	58	1959	57	47	50	44	0.26245919	44	44	259106.66	5455.1108	59	15	26	0	330	151	198.39999	50.905224	2	3	0.36663496	382.02838	22885.221	0.35096285	170.8	0.020333903	0.12519358	15.120968	36.231884	11.709601	82	206.65323	3.0426202	11.842411	152.58789	430.9082	363.76953	7	375.96277	152.58789	47.283405
499.1421465	499.1426205	2	1.7084261	78	5	87	58	1999	57	47	50	44	0.26245919	42	64	260668.25	5497.4595	57	22	21	0	351	175	0.40000001	50.278942	1	1	0.003031334	5.9708872	189.21475	0.32654804	0.2	1.3793761	1.3793761	2500	0	5000	0	0	0.69032258	8.5437832	159.91211	487.06055	124.51172	10	363.96054	159.91211	44.447605
499.1481508	499.1481508	2	1.7078158	1916	101	107	61	1992	57	47	50	54	0.26245919	80	52	273386.75	6064.335	50	21	29	0	336	151	0.80000001	51.489368	1	1	0.005163046	10.583823	322.27545	0.37537766	0.40000001	1.5032743	1.5032743	1250	0	2500	0	0	0.93181819	6.9343233	153.80859	518.79883	396.72852	25	356.62076	153.80859	42.634682
499.1784148	499.1782738	2	1.7065951	1349	70	110	64	1990	57	47	50	55	0.26245919	62	51	283921.44	6488.4214	57	19	25	0	302	156	808	56.657364	11	50	1.8070564	2493.0413	112795.8	0.68056273	141.60001	0.25183618	0.054617744	61.881187	58.523411	77.683617	464	287.12872	4.8751345	14.775501	157.4707	437.01172	380.85938	17	334.29626	157.4707	49.205444
499.1814153	499.1812665	2	1.7078158	1323	71	113	62	1999	57	47	50	57	0.26245919	62	53	274515.25	6140.728	56	14	30	0	300	92	804.79999	57.075584	36	48	1.8580806	2664.9087	115980.71	0.71413314	542.20001	0.073255867	0.15038131	59.642147	45.696877	66.396164	470	291.99802	4.9554305	11.937738	157.4707	455.32227	388.18359	27	303.81732	157.4707	47.353043
499.2054858	499.2053385	2	1.7084261	1489	93	108	64	1998	57	47	50	54	0.26245919	29	62	283829.94	6369.2905	53	17	29	0	306	156	811.59998	55.883869	41	46	1.8463659	2530.3083	115249.49	0.62257761	765.20001	0.040013894	0.58353788	56.678165	107.75862	53.580765	448	275.99802	4.3842621	13.652005	153.80859	449.21875	394.28711	20	337.17621	153.80859	48.518532
499.2897995	499.2896513	2	1.7035432	893	44	109	63	1996	57	47	50	55	0.26245919	58	49	279401.34	6295.0601	56	19	25	0	300	156	812.40002	55.4473	7	42	1.7397314	2330.5046	108593.4	0.59205908	215.8	0.12712871	0.04620098	51.698669	58.665771	32.437443	489	300.96011	4.4292636	9.53298	155.0293	478.51563	396.72852	39	310.23151	155.0293	45.399174
499.2988028	499.2988028	2	1.7081209	1969	102	106	60	1999	57	47	50	53	0.26245919	137	51	268207.84	5769.5371	49	22	28	0	340	151	4	51.418465	1	1	0.013455211	21.97683	839.86938	0.37232581	0.60000002	1.4642458	1.0259171	250	0	1666.6666	1	125	1.7732558	8.8936701	153.80859	447.99805	413.81836	15	356.9303	153.80859	44.796223
499.4343563	499.4342113	2	1.7084261	310	27	142	69	1996	57	47	50	71	0.26245919	68	87	305808.25	7346.9717	63	14	23	0	300	156	812	57.186234	33	50	1.8825855	2693.5674	117510.3	0.72328866	455.60001	0.08910951	0.11372183	61.576355	47.699215	72.431961	456	280.78818	4.9979482	18.607153	153.80859	424.80469	363.76953	7	325.1969	153.80859	51.208199
499.4373558	499.4372115	2	1.7075106	1658	109	144	66	2000	58	47	50	72	0.26245919	102	65	296161.09	7198.3008	56	18	26	0	300	156	808.20001	57.787941	34	54	1.9041177	2862.3564	118854.34	0.77517015	568.20001	0.080596305	0.18894495	66.815147	83.333336	59.838085	445	275.30313	5.2710953	14.567305	191.65039	438.23242	388.18359	23	317.01419	191.65039	49.082184
499.4614365	499.4612915	2	1.7047639	1319	75	120	65	1994	57	47	50	60	0.26245919	66	56	289862.84	6746.96	51	17	32	0	305	454	809	55.357292	2	41	1.8130018	2501.3745	113166.91	0.58595538	15.2	1.0576236	0.033966225	50.679852	49.130764	131.57895	495	305.93326	4.1888385	11.772519	153.80859	454.10156	405.27344	26	336.95209	153.80859	47.231991
499.4674493	499.467327	2	1.7075106	617	42	116	63	1998	57	47	50	58	0.26245919	53	68	282853.94	6470.9067	58	18	23	0	298	156	775.40002	57.684742	49	53	1.9019274	2895.5762	118717.61	0.76601458	740	0.060707316	0.90400821	68.351822	112.99435	66.216217	380	245.03482	5.0031981	15.08561	157.4707	439.45313	402.83203	22	297.62335	157.4707	49.38586
499.49453	499.49453	2	1.7062899	36	4	92	58	1977	58	47	50	47	0.26245919	45	111	258045.25	5410.8262	70	15	15	0	306	151	371.39999	53.037613	3	4	0.62243062	629.55566	38851.895	0.44862208	228.2	0.05795183	0.092192054	10.77006	6.9832401	13.146363	189	254.44264	4.2885489	15.993483	153.80859	419.92188	17.089844	3	311.89502	153.80859	49.893463
499.551731	499.5515895	2	1.7069002	1697	74	88	59	1991	57	47	50	44	0.25635549	47	43	262620.25	5512.4487	70	15	15	0	291	156	685	57.403393	17	33	1.586786	2221.9189	99046.602	0.7415998	431.39999	0.09828499	0.16618644	48.175182	63.091484	39.406582	291	212.40875	5.1288571	20.712465	155.0293	393.06641	95.214844	5	299.41467	155.0293	52.139236
499.5577363	499.5577363	2	1.7059847	554	42	99	61	1998	57	47	50	50	0.25635549	39	75	271736.69	5918.8154	53	15	32	0	323	151	508.39999	51.489368	2	3	0.73595899	651.20428	45938.293	0.37537766	405.20001	0.014596668	0.057253156	5.9008656	9.6899223	4.9358339	298	293.07632	4.1543121	7.6532707	151.36719	455.32227	385.74219	22	342.21591	151.36719	43.491543
499.5819545	499.5818075	2	1.7065951	395	22	102	60	1994	57	47	50	51	0.25635549	50	55	266814	5733.5781	53	16	30	0	306	156	805	57.112625	31	46	1.79807	2453.6182	112234.87	0.71718496	542.40002	0.073788576	0.15151721	57.142857	57.121098	57.153393	468	290.68323	5.1439795	10.782595	155.0293	488.28125	402.83203	30	311.82352	155.0293	46.469067
499.6030295	499.6028925	2	1.7084261	934	43	96	59	1982	57	47	50	48	0.25635549	50	46	264810.16	5589.647	50	20	29	0	308	151	801.59998	55.266338	29	33	1.6815983	2125.7961	104964.75	0.57985169	665	0.039621945	0.19064587	41.167664	29.282578	43.609024	466	290.66867	4.4282398	14.15191	153.80859	455.32227	385.74219	23	331.55338	153.80859	48.830902
499.6692868	499.6691613	2	1.7050691	340	23	117	61	1999	57	47	50	59	0.25635549	56	67	272639.5	6087.2852	46	16	37	0	311	156	790.59998	57.149506	29	46	1.730129	2395.6587	107994.02	0.72023684	465.79999	0.08651793	0.1237514	58.183659	52.339901	62.25848	488	308.62637	5.2726922	10.658517	83.007813	440.67383	417.48047	38	310.1376	83.007813	46.368538
499.6873485	499.6871983	2	1.7044587	62	3	104	61	1998	57	47	50	52	0.25635549	52	48	272178.94	6008.0078	50	19	30	0	305	449	792.20001	57.331608	12	41	1.7313122	2343.9238	108067.88	0.7354961	213.2	0.19417709	0.072286323	51.754608	50.086357	56.285179	502	316.83917	5.3916116	14.493018	450.43945	451.66016	368.65234	15	348.38458	450.43945	49.037777
499.7505395	499.7504043	2	1.7062899	539	29	100	59	1979	57	47	50	51	0.25635549	49	53	261275.2	5565.7163	54	23	23	0	296	156	790.59998	57.001026	39	50	1.810606	2607.1157	113017.37	0.70802945	675	0.057979632	0.32677796	63.243107	95.155708	57.777779	449	283.96155	4.9529386	14.443359	191.65039	447.99805	374.75586	15	312.99301	191.65039	49.007965
499.8137865	499.813641	2	1.7053744	1361	76	106	62	1982	57	47	50	53	0.25635549	48	55	277739.09	6195.9536	51	18	31	0	308	156	794.40002	55.968613	15	40	1.8319916	2551.762	114352.24	0.6286813	279.39999	0.11136746	0.06059631	50.352467	48.54369	53.68647	460	289.52667	4.3674212	13.136584	157.4707	445.55664	391.8457	27	318.11783	157.4707	48.18425
499.9973385	499.9971888	2	1.7062899	57	7	90	59	1993	57	47	50	45	0.25635549	42	122	264090.34	5666.5693	49	23	28	0	308	156	817.20001	57.367573	14	37	1.7134469	2235.0151	106952.73	0.73854792	208	0.20031552	0.069212995	45.276554	37.754433	67.307693	479	293.07391	5.6430669	11.535781	450.43945	466.30859	417.48047	27	327.41119	450.43945	47.055542
500.0033508	500.0032005	2	1.7072054	1717	84	100	61	2000	57	47	50	50	0.25635549	56	48	273557.56	5920.814	51	21	28	0	301	166	802.20001	54.351189	10	39	1.7312926	2274.5981	108066.66	0.5218665	188.8	0.10849115	0.033511862	48.616306	47.27747	52.966103	461	287.33484	3.8739176	14.058591	167.23633	430.9082	388.18359	17	356.40063	167.23633	48.773438
500.0274518	500.0273018	2	1.7059847	1943	72	73	56	1993	57	47	50	37	0.25635549	20	37	249785.84	5044.627	51	20	29	0	309	156	764.59998	55.491959	4	32	1.5966623	2080.2876	99663.078	0.59511095	154	0.1791514	0.045641907	41.851948	45.856533	25.974026	459	300.15695	4.5656009	12.812821	191.65039	438.23242	390.625	22	331.01367	191.65039	47.967495
500.144961	500.144961	2	1.7038484	1941	107	112	62	1991	57	47	50	56	0.25635549	102	55	277055.91	6158.564	50	27	23	0	321	151	297.79999	50.439796	1	1	0.37570938	288.03171	23451.643	0.33265176	0.2	1.4496199	0.005518757	3.3579583	0	5000	159	266.9577	4.2241683	7.5464711	153.80859	505.37109	401.61133	22	341.86258	153.80859	43.36948
500.1660023	500.16588	2	1.7072054	1955	87	89	58	1998	57	47	50	45	0.25330362	46	44	260192.45	5469.6489	49	18	33	0	312	449	757.79999	56.094193	2	29	1.5001192	1830.7146	93636.891	0.63783687	11.8	1.2191414	0.043084458	38.268673	36.193031	169.49153	476	314.06705	5.1619906	9.5437098	83.007813	502.92969	399.16992	30	319.75568	83.007813	45.408947
500.2473633	500.2472233	2	1.7081209	346	23	115	63	2000	57	47	50	58	0.25330362	55	66	278953	6172.147	45	19	36	0	308	449	799.59998	57.580299	29	49	1.8547363	2621.4302	115771.97	0.75685906	486.20001	0.090380669	0.1396815	61.28064	63.816208	59.646236	463	289.51974	5.2273836	14.70419	97.65625	429.6875	396.72852	19	318.90155	97.65625	49.163422
500.259396	500.259396	2	1.7056795	1349	78	115	62	1965	57	47	50	59	0.25330362	60	57	276363.56	6150.1006	39	27	33	0	350	151	415.60001	50.752834	1	2	0.44393396	298.6619	27710.195	0.34485915	0.2	1.5010562	0.006892378	4.8123198	2.4073184	5000	274	329.64389	5.1722283	8.5159149	152.58789	427.24609	322.26563	13	358.31287	152.58789	44.419228
500.3015498	500.3014013	2	1.7050691	1324	81	109	60	1990	57	47	50	55	0.25635549	42	61	266890.25	5801.0615	67	13	20	0	293	156	811	57.509968	1	58	1.9262563	2850.2466	120236.21	0.75075531	0.80000001	1.5523876	0.053580802	71.516647	70.352997	1250	436	268.80396	5.0638866	13.610615	153.80859	443.11523	393.06641	26	301.57083	153.80859	48.492157
500.3045538	500.3044258	2	1.7059847	869	36	85	59	1972	57	47	50	43	0.25635549	44	41	263404.09	5675.8081	50	23	27	0	303	156	782.20001	54.197453	23	31	1.5931127	1997.687	99441.508	0.51271099	615.59998	0.031906515	0.1173948	39.631809	48.019207	37.361923	445	284.4541	4.0329485	9.1142807	191.65039	465.08789	419.92188	42	328.92853	191.65039	45.009048
500.388782	500.388651	2	1.7069002	1849	89	97	61	1967	57	47	50	49	0.25635549	67	48	271599.44	6009.1133	54	21	25	0	303	151	797.20001	55.624569	21	31	1.6479505	2056.8215	102864.47	0.60426646	587.20001	0.04901363	0.13631073	38.886101	47.619049	35.762943	470	294.78174	4.6830673	9.106432	446.77734	477.29492	439.45313	33	340.86798	446.77734	45.001564
500.39479	500.3946465	2	1.7053744	1144	61	102	59	1995	57	47	50	51	0.25635549	48	53	261632.05	5562.4189	54	22	24	0	298	156	789	55.128098	31	44	1.7340306	2300.7261	108237.55	0.57069612	603.40002	0.042147443	0.13625625	55.766792	70.043106	51.375538	459	290.87451	4.1601019	11.903209	92.773438	455.32227	395.50781	23	317.79422	92.773438	47.327881
500.445945	500.4458225	2	1.7017121	1232	62	97	61	1965	57	47	50	49	0.25635549	47	50	269912.81	5898.479	61	18	22	0	299	156	791.40002	54.892693	7	38	1.6786647	2222.606	104781.64	0.55543685	200.39999	0.1188037	0.040453233	48.016174	52.453468	34.930141	411	259.66641	4.1951313	13.25691	191.65039	437.01172	385.74219	19	337.89926	191.65039	48.263447
500.566472	500.5663395	2	1.7047639	1130	53	90	56	1982	57	47	50	45	0.25635549	43	46	251542.66	5149.0151	57	19	24	0	294	166	792.40002	57.615253	3	39	1.6445769	2099.5049	102653.89	0.75991088	62.200001	0.61960769	0.060687251	49.217567	49.301559	48.23151	441	278.26855	5.8658605	10.253581	161.13281	488.28125	399.16992	34	317.26334	161.13281	46.032112
500.5935003	500.5935003	2	1.7035432	49	3	115	61	1939	57	47	50	59	0.25635549	59	61	273514.84	6355.5	47	23	30	0	340	151	642.40002	51.835464	1	2	0.83135802	671.02032	51893.063	0.39063692	639.20001	0.011640456	1.1646522	3.1133251	312.5	1.5644556	396	308.21918	4.835813	9.9781256	155.0293	441.89453	407.71484	10	374.36896	155.0293	45.795578
500.5965	500.5965	2	1.703238	1507	94	115	64	1986	57	47	50	58	0.25635549	43	62	286602.41	6516.5327	51	20	29	0	330	151	363.79999	51.835464	2	2	0.48516011	396.05511	30283.518	0.39063692	363.39999	0.020472966	1.5170912	5.4975262	0	5.5035772	208	285.87137	4.6927743	11.710796	153.80859	450.43945	314.94141	9	345.53	153.80859	47.186329
500.5995403	500.5995403	2	1.7038484	1081	73	111	62	1999	57	47	50	56	0.25635549	41	67	277800.09	6195.2817	46	20	34	0	339	151	0.60000002	50.031933	1	1	0.003872285	7.3213873	241.70659	0.3173925	0.40000001	0.28334844	0.52735263	1666.6666	0	2500	0	0	0.78787881	7.581039	152.58789	480.95703	399.16992	19	360.2775	152.58789	43.409176
500.6052388	500.6050983	4	1.7038484	1713	177	253	64	1998	65	46	45	127	0.21668142	266	103	283765.91	8221.0771	78	12	10	0	305	175	799.40002	54.748325	18	82	1.5197642	1771.783	94863.125	0.54628134	146	0.24720362	0.056330513	102.57693	97.949188	123.28767	371	232.04904	4.603446	13.100508	174.56055	500.48828	129.39453	10	308.69305	174.56055	48.160362
500.6058408	500.6058408	3	1.7047639	1180	27	82	29	1987	57	38	45	41	0.088503681	68	22	128560.55	1751.7813	51	15	32	1	373	83	662.59998	47.075901	1	3	0.49711922	229.69791	31030	0.22583698	357.39999	0.013432048	0.015729053	4.5276184	6.5530801	2.7979856	447	337.30759	4.8224163	3.9656205	81.787109	748.29102	463.86719	26	402.08844	81.787109	37.780823
500.6658233	500.6656793	2	1.7023225	1948	115	118	64	1993	57	47	50	59	0.25635549	68	59	283180.31	6542.1704	51	18	31	0	309	156	802.40002	54.987621	26	30	1.6183314	2023.4897	101015.66	0.5615406	696.79999	0.035191093	0.22825533	37.387836	37.878788	37.313435	458	285.39383	4.4604983	10.504434	157.4707	452.88086	407.71484	35	309.53003	157.4707	46.242054
500.7350478	500.7348975	2	1.7072054	474	34	114	65	1992	57	47	50	57	0.25635549	52	71	291092	6753.2358	62	16	23	0	291	161	773.59998	57.038383	42	53	1.9032475	2914.7073	118800.02	0.71108127	624.59998	0.063133009	0.25904793	68.510857	73.8255	67.243034	422	272.75076	4.6304073	18.8202	158.69141	440.67383	378.41797	13	317.92288	158.69141	51.307087
500.7373395	500.7371915	4	1.7017121	15	3	247	65	1987	58	46	45	124	0.21668142	123	200	288151.81	6898.8223	73	15	12	0	312	151	816.59998	51.835464	16	53	1.1074245	913.08063	69125.031	0.39063692	291	0.073000282	0.040466666	64.903259	70.395737	54.982819	407	249.20401	4.6147408	10.247002	170.89844	463.86719	130.61523	15	328.95209	170.89844	46.026535
500.765167	500.7650335	2	1.7020173	429	24	114	65	1997	57	47	50	57	0.25635549	57	55	289750	6712.6406	54	22	24	0	304	156	800.40002	57.112625	28	44	1.8491333	2628.8701	115422.23	0.71718496	563.20001	0.071072772	0.16745465	54.972515	67.453629	49.715908	417	260.49475	4.9733477	14.707863	157.4707	437.01172	393.06641	19	330.80942	157.4707	49.165592
500.858553	500.8584183	2	1.7023225	1121	55	103	63	1986	57	47	50	52	0.25635549	55	49	278974.34	6209.7451	55	21	24	0	297	190	784.59998	56.340034	14	38	1.7151581	2234.0154	107059.54	0.65614796	218.2	0.1545416	0.05994226	48.432323	42.372883	64.161324	454	289.3194	4.8086672	10.895528	157.4707	441.89453	394.28711	30	305.89188	157.4707	46.559566
500.861564	500.8614338	2	1.7023225	875	38	81	58	1999	57	47	50	41	0.25635549	38	43	260851.25	5507.7495	55	22	23	0	300	156	791.20001	56.217983	28	32	1.6799359	2204.0566	104860.98	0.64699239	733.59998	0.045057356	0.52126604	40.444893	69.444443	38.167938	464	293.22549	4.8817048	14.78776	157.4707	428.4668	394.28711	20	333.19733	157.4707	49.212646
500.9368405	500.9367085	2	1.7038484	231	11	120	65	1995	57	47	50	60	0.25635549	61	47	289484.66	6745.4429	66	15	19	0	289	156	798	56.925823	17	47	1.8457793	2595.0286	115212.87	0.70192569	363.39999	0.10574006	0.0885159	58.897243	69.028992	46.780407	471	295.11279	4.8617549	18.246763	153.80859	427.24609	399.16992	12	311.771	153.80859	51.038319
500.942868	500.9427178	2	1.7001861	968	55	102	61	2000	57	47	50	51	0.25330362	45	56	271819.06	5927.5654	47	19	33	0	309	151	810.40002	54.987621	32	48	1.8613857	2547.1106	116187.02	0.5615406	610	0.040193558	0.12180559	59.230011	79.840317	52.459015	456	281.34256	3.916724	12.774209	153.80859	477.29492	400.39063	27	354.44305	153.80859	47.94128
500.9700445	500.9699353	2	1.7035432	1990	111	112	62	1999	57	47	50	56	0.25330362	125	55	274637.25	6013.1055	66	17	17	0	299	156	738	53.66441	9	23	1.429714	1694.3986	89242.227	0.48219246	243.39999	0.068080604	0.033542749	31.165312	28.305702	36.97617	387	262.19513	3.9875522	18.925964	155.0293	404.05273	354.00391	6	320.18759	155.0293	51.355762
501.027398	501.0272505	2	1.701407	1951	85	86	58	1970	57	47	50	44	0.25330362	55	43	258383.8	5404.5464	53	21	26	0	299	156	809.59998	55.128098	4	38	1.8053843	2399.7483	112691.43	0.57069612	43.799999	0.52631527	0.033216868	46.93676	44.398014	91.324203	455	281.00296	4.1000066	10.158612	84.228516	488.28125	395.50781	32	320.17462	84.228516	45.95129
